weekDay,subject,count
Sat,Interdi\xc3\xa7\xc3\xa3o,2
Sat,Interpreta\xc3\xa7\xc3\xa3o,3
Sat,Interven\xc3\xa7\xc3\xa3o em Estado,1
Sat,Invent\xc3\xa1rio e Partilha,42
Sat,Investiga\xc3\xa7\xc3\xa3o de Paternidade,9
Sat,IPTU,218
Sat,IPVA,15
Sat,IRPF,14
Sat,Isonomia,3
Sat,ISS,29
Sat,ITBI,10
Sat,ITCD,5
Sat,Jornada de Trabalho,2
Sat,Juros de Mora,1
Sat,Latroc\xc3\xadnio,16
Sat,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,8
Sat,Licen\xc3\xa7a Pr\xc3\xaamio,1
Sat,Licen\xc3\xa7as,3
Sat,Licenciamento de Ve\xc3\xadculo,4
Sat,Licita\xc3\xa7\xc3\xb5es,7
Sat,Liquida\xc3\xa7\xc3\xa3o,2
Sat,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,34
Sat,M\xc3\xbatuo,18
Sat,Magist\xc3\xa9rio p\xc3\xbablico da educa\xc3\xa7\xc3\xa3o b\xc3\xa1sica,5
Sat,Mandato,2
Sat,Marca,2
Sat,Medidas S\xc3\xb3cioeducativas,2
Sat,Meio Ambiente,2
Sat,Militar,4
Sat,Multas e demais San\xc3\xa7\xc3\xb5es,51
Sat,Municipais,14
Sat,Nomea\xc3\xa7\xc3\xa3o,3
Sat,Nota Promiss\xc3\xb3ria,11
Sat,NULL,128
Sat,Obriga\xc3\xa7\xc3\xb5es,62
Sat,Oferta,1
Sat,Or\xc3\xa7amento,1
Sat,Ordena\xc3\xa7\xc3\xa3o da Cidade,1
Sat,Pagamento,6
Sat,Pagamento Atrasado,1
Sat,Pagamento em Consigna\xc3\xa7\xc3\xa3o,1
Sat,Parcelamento do solo urbano,1
Sat,Parlamentares,1
Sat,Pens\xc3\xa3o,30
Sat,Pens\xc3\xa3o por Morte,6
Sat,Perdas e Danos,1
Sat,Pessoas Jur\xc3\xaddicas,2
Sat,Pessoas naturais,10
Sat,PIS,11
Sat,Piso Salarial,3
Sat,Planos de Sa\xc3\xbade,45
Sat,Posse,43
Sat,Posse de Drogas para Consumo Pessoal,74
Sat,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,31
Sat,Previd\xc3\xaancia privada,53
Sat,Programa de Computador,1
Sat,Promessa de Compra e Venda,67
Sat,Promo\xc3\xa7\xc3\xa3o,12
Sat,Propriedade,6
Sat,Propriedade Intelectual,2
Sat,Quadrilha ou Bando,1
Sat,Reajuste de Remunera\xc3\xa7\xc3\xa3o,14
Sat,Reajustes de Remunera\xc3\xa7\xc3\xa3o,489
Sat,Recepta\xc3\xa7\xc3\xa3o,9
Sat,Recepta\xc3\xa7\xc3\xa3o Qualificada,2
Sat,Reconhecimento,17
Sat,Recupera\xc3\xa7\xc3\xa3o judicial e Fal\xc3\xaancia,19
Sat,Regime Previdenci\xc3\xa1rio,2
Sat,Registro de \xc3\x93bito ap\xc3\xb3s prazo legal,1
Sat,Registro de Im\xc3\xb3veis,1
Sat,Registro em Cadastro,5
Sat,Registro em Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,3
Sat,Registro em Cadastro de Inadimplentes,22
Sat,Registro para comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,2
Sat,Regulamenta\xc3\xa7\xc3\xa3o de Visitas,5
Sat,Reintegra\xc3\xa7\xc3\xa3o,3
Sat,Reivindica\xc3\xa7\xc3\xa3o,4
Sat,Rela\xc3\xa7\xc3\xb5es de Parentesco,1
Sat,Repasse de Verbas P\xc3\xbablicas,1
Sat,Representa\xc3\xa7\xc3\xa3o comercial,2
Sat,Reserva de Dominio,2
Sat,Resist\xc3\xaancia,4
Sat,Responsabilidade Civil,28
Sat,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,3
Sat,Responsabilidade do Fornecedor,5
Sat,Restabelecimento,5
Sat,Retifica\xc3\xa7\xc3\xa3o de Nome,2
Sat,Revis\xc3\xa3o,13
Sat,Revis\xc3\xa3o Geral Anual,1
Sat,Revoga\xc3\xa7\xc3\xa3o,1
Sat,Roubo,24
Sat,Roubo Majorado,136
Sat,Sa\xc3\xbade,17
Sat,Sal\xc3\xa1rio,1
Sat,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,1
Sat,Seguida de Morte,1
Sat,Seguro,152
Sat,Servi\xc3\xa7os,3
Sat,Servi\xc3\xa7os Hospitalares,2
Sat,Servid\xc3\xa3o,3
Sat,Servidor P\xc3\xbablico Civil,24
Sat,Servidores Ativos,11
Sat,Servidores Inativos,14
Sat,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,7
Sat,Sistema Nacional de Tr\xc3\xa2nsito,31
Sat,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,33
Sat,Sociedade,3
Sat,Substitui\xc3\xa7\xc3\xa3o do Produto,1
Sat,Sucess\xc3\xb5es,12
Sat,Susta\xc3\xa7\xc3\xa3o de Protesto,8
Sat,Tarifas,1
Sat,Taxa de Coleta de Lixo,3
Sat,Taxa de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,1
Sat,Taxa de Licenciamento de Estabelecimento,2
Sat,Taxa de Preven\xc3\xa7\xc3\xa3o e Combate a Inc\xc3\xaandio,1
Sat,Taxa Judici\xc3\xa1ria,1
Sat,Taxas,4
Sat,Telefonia,73
Sat,Tempo de Servi\xc3\xa7o,2
Sat,Tr\xc3\xa1fico de Drogas e Condutas Afins,272
Sat,Transporte de Coisas,1
Sat,Tratamento M\xc3\xa9dico,477
Sat,Tratamento Medico,22
Sat,Tutela e Curatela,1
Sat,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,1
Sat,Uso de documento falso,4
Sat,Usucapi\xc3\xa3o da L 6,2
Sat,Usucapi\xc3\xa3o Especial,1
Sat,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,8
Sat,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,3
Sat,Usufruto,1
Sat,Viola\xc3\xa7\xc3\xa3o de direito autoral,5
